,formula,Eg (eV),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,Computed band gap small,Computed band gap large
2091,GdB66,1.27,Gd1 B66,5.0,64.0,59.0,5.880597014925373,1.7349075517932722,5.0,27.0,72.0,45.0,71.32835820895522,1.3232345734016497,72.0,10.811,157.25,146.439,12.99665671641791,4.306069948763644,10.811,1586.0,2348.0,762.0,2336.626865671642,22.406772109601036,2348.0,3.0,13.0,10.0,12.850746268656716,0.2940521274225894,13.0,2.0,6.0,4.0,2.0597014925373136,0.11762085096903559,2.0,84.0,196.0,112.0,85.67164179104478,3.293383827132993,84.0,1.2,2.04,0.8400000000000001,2.0274626865671643,0.02470037870349733,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.9850746268656716,0.029405212742258897,1.0,0.0,1.0,1.0,0.014925373134328358,0.029405212742258855,0.0,0.0,7.0,7.0,0.1044776119402985,0.205836489195812,0.0,3.0,10.0,7.0,3.1044776119402986,0.20583648919581207,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.925373134328358,0.1470260637112947,5.0,0.0,9.0,9.0,0.13432835820895522,0.2646469146803297,0.0,0.0,7.0,7.0,0.1044776119402985,0.205836489195812,0.0,5.0,16.0,11.0,5.164179104477612,0.3234573401648476,5.0,7.1725,32.05,24.877499999999998,7.543805970149255,0.7315281799955455,7.1725,0.0,1.524,1.524,1.5012537313432837,0.04481354421920244,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,166.4179104477612,0.8233459567832414,166.0,,,,,,,
2092,InP,1.423,In1 P1,15.0,49.0,34.0,32.0,17.0,15.0,75.0,83.0,8.0,79.0,4.0,75.0,30.973762,114.818,83.84423799999999,72.895881,41.922118999999995,30.973762,317.3,429.75,112.44999999999999,373.525,56.224999999999994,317.3,13.0,15.0,2.0,14.0,1.0,13.0,3.0,5.0,2.0,4.0,1.0,3.0,107.0,142.0,35.0,124.5,17.5,107.0,1.78,2.19,0.4099999999999999,1.9849999999999999,0.20499999999999996,1.78,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,22.5702380952,24.26,1.689761904800001,23.4151190476,0.8448809524000005,22.5702380952,0.0,1.625,1.625,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,139.0,137.0,70.5,68.5,2.0,In3+1 P3-1,-3.0,3.0,6.0,4.242640687119285,0.46640000000000015,0.0
2093,CuNb3O8,1.47,Cu1 Nb3 O8,8.0,41.0,33.0,18.0,13.333333333333334,8.0,47.0,87.0,40.0,75.08333333333333,15.888888888888891,87.0,15.9994,92.90638,76.90698,39.188361666666665,30.91861555555555,15.9994,54.8,2750.0,2695.2,837.1808333333333,1043.1744444444446,54.8,5.0,16.0,11.0,12.833333333333334,4.222222222222222,16.0,2.0,5.0,3.0,2.9166666666666665,1.222222222222222,2.0,66.0,164.0,98.0,96.0,40.0,66.0,1.6,3.44,1.8399999999999999,2.8516666666666666,0.7844444444444445,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,1.8333333333333333,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,6.166666666666667,0.8055555555555558,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.1666666666666665,1.9166666666666667,2.0,9.105,18.18,9.075,11.5375,3.3212499999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.0,96.0,12.0,Cu+1 Nb5+3 O2-8,-2.0,5.0,7.0,4.302822993603817,0.7344000000000004,0.7344000000000004
2094,BaGa2SnSe6,1.95,Ba1 Ga2 Sn1 Se6,31.0,56.0,25.0,37.2,6.320000000000002,34.0,9.0,89.0,80.0,77.1,14.860000000000003,89.0,69.723,137.327,67.604,86.92429999999999,16.437679999999993,78.96,302.91,1000.0,697.0899999999999,507.48999999999995,98.50199999999995,494.0,2.0,16.0,14.0,13.8,2.6799999999999997,16.0,4.0,6.0,2.0,4.3,0.47999999999999987,4.0,120.0,215.0,95.0,131.8,18.080000000000005,120.0,0.89,2.55,1.6599999999999997,2.177,0.4475999999999999,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,9.0,1.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,13.8,2.6799999999999997,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.6,1.2400000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.6,1.2400000000000002,2.0,18.8575,63.59,44.7325,29.011000000000003,7.7706,25.92,0.0,0.799,0.799,0.47940000000000005,0.38352,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,58.2,53.040000000000006,14.0,Ba2+1 Ga3+2 Sn4+1 Se2-6,-2.0,4.0,6.0,3.269503811347189,,
2095,Pb0.92Sn0.08Te,0.13,Pb0.92 Sn0.08 Te1,50.0,82.0,32.0,65.72,14.9776,52.0,80.0,90.0,10.0,85.46000000000001,4.54,90.0,118.71,207.2,88.49,163.8604,39.872431999999996,127.6,505.08,722.66,217.57999999999998,657.8137999999999,64.84619999999998,722.66,14.0,16.0,2.0,15.0,1.0,16.0,5.0,6.0,1.0,5.460000000000001,0.4968000000000001,5.0,138.0,146.0,8.0,141.72,3.9375999999999998,138.0,1.96,2.33,0.3700000000000001,2.2002,0.11941600000000001,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.44,6.9552,0.0,14.0,28.0,14.0,21.44,6.0352,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.64366666665,3.2509733333179986,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,185.14,36.6712,152.0,,,,,,,
2096,Cs2HgI2Cl2,2.15,Cs2 Hg1 I2 Cl2,17.0,80.0,63.0,47.142857142857146,17.224489795918366,17.0,5.0,96.0,91.0,65.85714285714286,34.775510204081634,5.0,35.453,200.59,165.137,113.01654911428571,44.32202806530613,35.453,171.6,386.85,215.25000000000003,279.2,74.30857142857144,171.6,1.0,17.0,16.0,11.714285714285714,6.122448979591837,1.0,3.0,6.0,3.0,4.857142857142857,1.0612244897959184,3.0,102.0,244.0,142.0,157.42857142857142,49.469387755102034,102.0,0.79,3.16,2.37,2.1742857142857144,0.8408163265306123,0.79,1.0,2.0,1.0,1.7142857142857142,0.40816326530612246,1.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,0.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,26.0,25.0,10.857142857142858,7.836734693877552,1.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.2448979591836735,1.0,24.4975,115.765,91.2675,55.970369458128566,34.16836030964082,24.4975,0.0,2.493,2.493,1.0157142857142856,0.8706122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,125.71428571428571,70.53061224489797,64.0,Cs+2 Hg2+1 I-2 Cl-2,-1.0,2.0,3.0,1.3944333775567925,,
2097,PbTe,0.25,Pb1 Te1,52.0,82.0,30.0,67.0,15.0,52.0,81.0,90.0,9.0,85.5,4.5,81.0,127.6,207.2,79.6,167.39999999999998,39.8,127.6,600.61,722.66,122.04999999999995,661.635,61.02499999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,146.0,8.0,142.0,4.0,138.0,2.1,2.33,0.22999999999999998,2.215,0.11499999999999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,28.0,12.0,22.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.436666666649998,3.3266666666499987,28.11,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,188.5,36.5,152.0,Pb2+1 Te2-1,-2.0,2.0,4.0,2.8284271247461903,1.0581999999999994,0.0
2098,ZnS,3.66,Zn1 S1,16.0,30.0,14.0,23.0,7.0,16.0,69.0,88.0,19.0,78.5,9.5,69.0,32.065,65.38,33.315,48.7225,16.6575,32.065,388.36,692.68,304.31999999999994,540.52,152.15999999999997,388.36,12.0,16.0,4.0,14.0,2.0,12.0,3.0,4.0,1.0,3.5,0.5,3.0,105.0,122.0,17.0,113.5,8.5,105.0,1.65,2.58,0.9300000000000002,2.115,0.4650000000000001,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,13.96,25.786875,11.826874999999998,19.8734375,5.913437499999999,13.96,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,132.0,62.0,70.0,Zn2+1 S2-1,-2.0,2.0,4.0,2.8284271247461903,1.2132999999999998,0.8749
2099,Ge0.891Si0.109,1.126,Ge0.891 Si0.109,14.0,32.0,18.0,30.038,3.496284,32.0,78.0,79.0,1.0,78.89099999999999,0.19423800000000696,79.0,28.0855,72.64,44.554500000000004,67.7835595,8.654176971000005,72.64,1211.4,1687.0,475.5999999999999,1263.2404000000001,92.37959280000003,1211.4,14.0,14.0,0.0,14.0,0.0,14.0,3.0,4.0,1.0,3.891,0.19423799999999997,4.0,111.0,120.0,9.0,119.019,1.7481419999999956,120.0,1.9,2.01,0.10999999999999988,1.9980099999999998,0.021366179999999943,2.01,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,10.0,10.0,8.91,1.94238,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,12.91,1.94238,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,20.44,23.005,2.5649999999999977,22.725414999999998,0.4982204700000004,23.005,0.383,0.773,0.39,0.42551000000000005,0.07575282000000004,0.383,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,225.218,0.3884759999999916,225.0,,,,,,,
2100,Ba2GaSbSe5,2.51,Ba2 Ga1 Sb1 Se5,31.0,56.0,25.0,40.44444444444444,9.25925925925926,34.0,9.0,89.0,80.0,69.11111111111111,26.716049382716047,89.0,69.723,137.327,67.604,95.65966666666665,24.31888888888889,78.96,302.91,1000.0,697.0899999999999,630.7433333333333,224.7888888888889,494.0,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,16.0,4.0,6.0,2.0,4.555555555555555,0.7407407407407407,4.0,120.0,215.0,95.0,143.44444444444446,31.802469135802475,120.0,0.89,2.55,1.6599999999999997,2.0433333333333334,0.5644444444444443,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.5555555555555558,4.0,0.0,10.0,10.0,7.777777777777778,3.45679012345679,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,12.444444444444445,4.6419753086419755,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.8888888888888888,2.0,18.8575,63.59,44.7325,34.13305555555556,13.091975308641976,25.92,0.0,0.799,0.799,0.4438888888888889,0.3945679012345679,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,84.22222222222223,82.51851851851853,14.0,Ba2+2 Ga3+1 Sb3+1 Se2-5,-2.0,3.0,5.0,2.8774989139876315,1.8066999999999998,1.8066999999999998
2101,La4InSbSe9,1.76,La4 In1 Sb1 Se9,34.0,57.0,23.0,42.266666666666666,9.92,34.0,13.0,89.0,76.0,67.53333333333333,29.084444444444443,89.0,78.96,138.90547,59.945470000000014,100.18932533333333,25.475190400000006,78.96,429.75,1193.0,763.25,703.4353333333332,287.8137777777778,494.0,3.0,16.0,13.0,12.266666666666667,4.942222222222222,16.0,4.0,6.0,2.0,4.666666666666667,0.8,4.0,120.0,207.0,87.0,145.93333333333334,32.56888888888889,120.0,1.1,2.55,1.4499999999999997,2.0786666666666664,0.5656,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.6444444444444446,4.0,1.0,10.0,9.0,7.6,3.52,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,12.266666666666667,4.942222222222222,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7333333333333334,0.9244444444444443,2.0,0.0,9.0,9.0,2.4,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.133333333333334,2.7111111111111112,2.0,24.26,36.8975,12.6375,29.11266666666667,4.4782222222222225,25.92,0.0,0.799,0.799,0.47940000000000005,0.38352,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,80.46666666666667,79.76,14.0,La3+4 In3+1 Sb3+1 Se2-9,-2.0,3.0,5.0,3.2732683535398857,,
2102,AgAlSe2,2.55,Ag1 Al1 Se2,13.0,47.0,34.0,32.0,9.5,34.0,65.0,89.0,24.0,79.0,10.0,89.0,26.9815386,107.8682,80.88666140000001,73.19243465,23.105448025,78.96,494.0,1234.93,740.9300000000001,789.1,295.1,494.0,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,4.0,0.5,4.0,120.0,145.0,25.0,126.5,9.25,120.0,1.61,2.55,0.9399999999999997,2.16,0.3899999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,11.5,4.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,16.33,25.92,9.590000000000003,21.1625,4.757500000000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,119.5,105.5,14.0,Ag+1 Al3+1 Se2-2,-2.0,3.0,5.0,2.6832815729997477,1.7173999999999996,1.7173999999999996
2103,Pb0.999Sn0.001Te,0.23,Pb0.999 Sn0.001 Te1,50.0,82.0,32.0,66.98400000000001,15.000984,52.0,80.0,90.0,10.0,85.4995,4.500500000000001,90.0,118.71,207.2,88.49,167.355755,39.804400755,127.6,505.08,722.66,217.57999999999998,661.587235,61.072764999999976,722.66,14.0,16.0,2.0,15.0,1.0,16.0,5.0,6.0,1.0,5.499499999999999,0.4999995,5.0,138.0,146.0,8.0,141.99650000000003,3.9994965,138.0,1.96,2.33,0.3700000000000001,2.2148149999999998,0.11506981499999999,2.1,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,0.0,14.0,28.0,14.0,21.993000000000002,6.000992999999999,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,28.11,34.7633333333,6.653333333299997,31.439254166649995,3.325924912483349,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,188.458,36.505458000000004,152.0,,,,,,,
2104,BaF2,9.2,Ba1 F2,9.0,56.0,47.0,24.666666666666668,20.88888888888889,9.0,9.0,93.0,84.0,65.0,37.333333333333336,93.0,18.9984032,137.327,118.3285968,58.441268799999996,52.59048746666667,18.9984032,53.5,1000.0,946.5,369.0,420.6666666666667,53.5,2.0,17.0,15.0,12.0,6.666666666666667,17.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,57.0,215.0,158.0,109.66666666666667,70.22222222222223,57.0,0.89,3.98,3.09,2.9499999999999997,1.3733333333333333,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.333333333333333,2.2222222222222223,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,9.7075,63.59,53.88250000000001,27.668333333333333,23.947777777777777,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,86.33333333333333,95.11111111111113,15.0,Ba2+1 F-2,-1.0,2.0,3.0,2.1213203435596424,6.6235,5.9301
2105,InAs,0.42,In1 As1,33.0,49.0,16.0,41.0,8.0,33.0,75.0,84.0,9.0,79.5,4.5,75.0,74.9216,114.818,39.8964,94.8698,19.9482,74.9216,429.75,1090.0,660.25,759.875,330.125,429.75,13.0,15.0,2.0,14.0,1.0,13.0,4.0,5.0,1.0,4.5,0.5,4.0,119.0,142.0,23.0,130.5,11.5,119.0,1.78,2.18,0.40000000000000013,1.98,0.20000000000000007,1.78,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,22.175,24.26,2.085000000000001,23.2175,1.0425000000000004,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,166.0,27.0,152.5,13.5,139.0,In3+1 As3-1,-3.0,3.0,6.0,4.242640687119285,0.3049999999999997,0.0
2106,Ge0.8Si0.2,0.86,Ge0.8 Si0.2,14.0,32.0,18.0,28.400000000000002,5.76,32.0,78.0,79.0,1.0,78.80000000000001,0.3199999999999932,79.0,28.0855,72.64,44.554500000000004,63.7291,14.257439999999999,72.64,1211.4,1687.0,475.5999999999999,1306.5200000000002,152.19200000000006,1211.4,14.0,14.0,0.0,14.000000000000002,1.7763568394002505e-15,14.0,3.0,4.0,1.0,3.8000000000000003,0.31999999999999984,4.0,111.0,120.0,9.0,118.2,2.879999999999998,120.0,1.9,2.01,0.10999999999999988,1.988,0.035199999999999856,2.01,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,12.000000000000002,3.1999999999999993,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,20.44,23.005,2.5649999999999977,22.492,0.8207999999999984,23.005,0.383,0.773,0.39,0.461,0.12480000000000002,0.383,0.0,0.0,0.0,0.0,0.0,0.0,225.0,227.0,2.0,225.4,0.6400000000000035,225.0,,,,,,,
2107,GaSe,2.1275,Ga1 Se1,31.0,34.0,3.0,32.5,1.5,31.0,74.0,89.0,15.0,81.5,7.5,74.0,69.723,78.96,9.236999999999995,74.3415,4.618499999999997,69.723,302.91,494.0,191.08999999999997,398.45500000000004,95.54499999999999,302.91,13.0,16.0,3.0,14.5,1.5,13.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,122.0,2.0,121.0,1.0,120.0,1.81,2.55,0.7399999999999998,2.1799999999999997,0.3699999999999999,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5,1.5,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,14.5,1.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,18.8575,25.92,7.0625,22.38875,3.53125,18.8575,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,64.0,50.0,39.0,25.0,14.0,Ga2+1 Se2-1,-2.0,2.0,4.0,2.8284271247461903,1.2567000000000002,0.0
